# Object	Reference	RA	Decl	Teff	logg	Metallicity	[Fe/H]	[Na/Fe]
HD3795	B.E.Reddy+,MNRAS, 367, 1329, 2006	00 40 32.80	-23 48 18.0	5344	3.81	-0.65	-0.7	0.27
HD3795	G.Bihain+,AAP, 423, 777, 2004	00 40 32.80	-23 48 18.0	5226	3.78	-0.7	-0.53	
HD38007	J.Simmerer+,ApJ, 617, 1091, 2004	05 45 29.87	+52 09 39.9				-0.4	
HD38230	T.V.Mishenina+,AAP, 547, A106, 2012	05 46 01.89	+37 17 04.7	5238	4.4	-0.07	-0.07	
HD38510	G.Israelian+,ApJ, 507, 805, 1998			5780	3.9	-0.92	-0.75	
HD38510	B.E.Reddy+,MNRAS, 367, 1329, 2006	05 45 09.66	-26 59 30.4	5802	4.16	-0.81	-0.86	0.23
HD38529	Y.Takeda+,PASJ, 57, 65, 2005	05 46 34.91	+01 10 05.5	5554	3.85	0.31	0.31	
HD38529	Y.Takeda+,PASJ, 57, 45, 2005	05 46 34.91	+01 10 05.5	5554	3.85	0.31	0.7	
HD38529	Y.Takeda+,PASJ, 59, 335, 2007	05 46 34.91	+01 10 05.5	5554	3.85	0.31	0.31	0.15
HD38858	T.Mishenina+,MNRAS, 484, 3846, 2019			5776	4.3	-0.23	-0.23	
HD38858	T.V.Mishenina+,AAP, 552, A128, 2013	05 48 34.94	-04 05 40.7	5776	4.3	-0.23	-0.23	
HD39364	J.P.Fulbright+,AJ, 120, 1841, 2000	05 51 19.30	-20 52 44.7	4550	2.1	-0.8	-0.92	0.37
HD39364	J.P.Fulbright+,ApJ, 595, 1154, 2003	05 51 19.30	-20 52 44.7	4675	2.38	-0.9	-0.8	
HD39587	Y.Takeda+,PASJ, 57, 65, 2005	05 54 22.98	+20 16 34.2	5947	4.5	-0.02	-0.02	
HD39587	T.Mishenina+,MNRAS, 484, 3846, 2019			5955	4.3	-0.03	-0.03	
HD39587	Y.Takeda+,PASJ, 57, 45, 2005	05 54 22.98	+20 16 34.2	5947	4.5	-0.02	0.05	
HD39587	T.V.Mishenina+,AAP, 552, A128, 2013	05 54 22.98	+20 16 34.2	5955	4.3	-0.03	-0.03	
HD39587	Y.Q.Chen+,, 141, 491, 2000	05 54 22.98	+20 16 34.2	5805	4.29	-0.18	-0.18	
HD39587	Y.Takeda+,PASJ, 59, 335, 2007	05 54 22.98	+20 16 34.2	5947	4.5	-0.02	-0.02	-0.11
HD39833	Y.Q.Chen+,, 141, 491, 2000	05 55 01.96	-00 30 28.7	5767	4.06	0.04	0.04	0.08
HD39861	B.E.Reddy+,MNRAS, 367, 1329, 2006	06 10 12.78	+81 30 46.2	5484	3.95	-0.68	-0.73	0.25
HD400	Y.Takeda+,PASJ, 57, 65, 2005	00 08 40.90	+36 37 38.0	6159	4.04	-0.24	-0.24	
HD400	Y.Takeda+,PASJ, 57, 45, 2005	00 08 40.90	+36 37 38.0	6159	4.04	-0.24	-0.82	
HD400	Y.Q.Chen+,, 141, 491, 2000	00 08 40.90	+36 37 38.0	6122	4.13	-0.23	-0.23	0.05
HD400	Y.Takeda+,PASJ, 59, 335, 2007	00 08 40.90	+36 37 38.0	6159	4.04	-0.24	-0.24	0.12
HD40057	J.P.Fulbright+,AJ, 120, 1841, 2000	05 57 25.80	+21 58 51.0	6175	4.6	-0.5	-0.6	0.09
HD40057	R.G.Gratton+,AAP, 404, 187, 2003	05 57 25.80	+21 58 51.0	6272	4.59	-0.52	-0.58	
HD40136	M.Takada-Hidai+,ApJ, 573, 614, 2002	05 56 24.29	-14 10 03.7	7190	4.15	-0.05	-0.11	
HD40409	A.Alves-Brito+,AAP, 513, A35, 2010	05 54 06.05	-63 05 22.7	4746	3.2	0.19	0.19	-0.17
HD40616	T.Mishenina+,MNRAS, 484, 3846, 2019			5881	4	-0.22	-0.22	
HD40616	T.V.Mishenina+,AAP, 552, A128, 2013	06 00 13.78	+04 50 07.9	5881	4	-0.22	-0.22	
HD41330	T.Mishenina+,MNRAS, 484, 3846, 2019			5904	4.1	-0.18	-0.18	
HD41330	T.V.Mishenina+,AAP, 552, A128, 2013	06 06 08.50	+35 23 16.0	5904	4.1	-0.18	-0.18	
HD4156	B.E.Reddy+,MNRAS, 367, 1329, 2006	00 43 57.09	-07 32 01.0	5723	4.5	-0.5	-0.55	0.14
HD41593	T.Mishenina+,MNRAS, 484, 3846, 2019			5312	4.3	-0.04	-0.04	
HD41593	T.V.Mishenina+,AAP, 552, A128, 2013	06 06 40.48	+15 32 31.6	5312	4.3	-0.04	-0.04	
HD41640	Y.Q.Chen+,, 141, 491, 2000	06 07 09.20	+16 33 22.0	6004	4.37	-0.62	-0.62	0.07
HD41667	A.Alves-Brito+,AAP, 513, A35, 2010	06 05 03.60	-32 59 39.0	4581	1.8	-1.02	-1.02	-0.21
HD41667	R.G.Gratton+,AAP, 354, 169, 2000	06 05 03.60	-32 59 39.0	4605	1.88	-1.16	-1.21	-0.18
HD4256	T.Mishenina+,MNRAS, 484, 3846, 2019			5020	4.3	0.08	0.08	
HD4256	T.V.Mishenina+,AAP, 552, A128, 2013	00 45 04.89	+01 47 07.9	5020	4.3	0.08	0.08	
HD4256	T.V.Mishenina+,AAP, 547, A106, 2012	00 45 04.89	+01 47 07.9	5020	4.3	0.08	0.08	
HD42618	T.Mishenina+,MNRAS, 484, 3846, 2019			5787	4.5	-0.07	-0.07	
HD42618	T.V.Mishenina+,AAP, 552, A128, 2013	06 12 00.57	+06 46 59.1	5787	4.5	-0.07	-0.07	
HD42618	T.V.Mishenina+,AAP, 547, A106, 2012	06 12 00.57	+06 46 59.1	5787	4.5	-0.07	-0.07	
HD42807	T.Mishenina+,MNRAS, 484, 3846, 2019			5719	4.4	-0.03	-0.03	
HD42807	T.V.Mishenina+,AAP, 552, A128, 2013	06 13 12.50	+10 37 37.7	5719	4.4	-0.03	-0.03	
HD42807	T.V.Mishenina+,AAP, 547, A106, 2012	06 13 12.50	+10 37 37.7	5719	4.4	-0.03	-0.03	
HD43042	Y.Takeda+,PASJ, 57, 65, 2005	06 14 50.88	+19 09 23.2	6566	4.27	0.12	0.12	
HD43042	Y.Takeda+,PASJ, 57, 45, 2005	06 14 50.88	+19 09 23.2	6566	4.27	0.12	0.93	
HD43042	Y.Takeda+,PASJ, 59, 335, 2007	06 14 50.88	+19 09 23.2	6566	4.27	0.12	0.12	0.02
HD4307	Y.Takeda+,PASJ, 57, 65, 2005	00 45 28.69	-12 52 50.9	5648	3.75	-0.29	-0.29	
HD4307	T.Mishenina+,MNRAS, 484, 3846, 2019			5889	4	-0.18	-0.18	
HD4307	Y.Takeda+,PASJ, 57, 45, 2005	00 45 28.69	-12 52 50.9	5648	3.75	-0.29	-0.47	
HD4307	T.V.Mishenina+,AAP, 552, A128, 2013	00 45 28.69	-12 52 50.9	5889	4	-0.18	-0.18	
HD4307	Y.Takeda+,PASJ, 59, 335, 2007	00 45 28.69	-12 52 50.9	5648	3.75	-0.29	-0.29	0.07
HD43318	Y.Takeda+,PASJ, 57, 65, 2005	06 15 34.27	-00 30 43.9	6194	3.82	-0.19	-0.19	
HD43318	Y.Takeda+,PASJ, 57, 45, 2005	06 15 34.27	-00 30 43.9	6194	3.82	-0.19	-0.19	
HD43318	Y.Takeda+,PASJ, 59, 335, 2007	06 15 34.27	-00 30 43.9	6194	3.82	-0.19	-0.19	0.13
HD43587	T.Mishenina+,MNRAS, 484, 3846, 2019			5927	4.1	-0.11	-0.11	
HD43587	T.V.Mishenina+,AAP, 552, A128, 2013	06 17 16.14	+05 06 00.4	5927	4.1	-0.11	-0.11	
HD43856	T.Mishenina+,MNRAS, 484, 3846, 2019			6143	4.1	-0.19	-0.19	
HD43856	T.V.Mishenina+,AAP, 552, A128, 2013	06 18 48.34	+06 43 31.6	6143	4.1	-0.19	-0.19	
HD43947	T.Mishenina+,MNRAS, 484, 3846, 2019			6001	4.3	-0.24	-0.24	
HD43947	T.V.Mishenina+,AAP, 552, A128, 2013	06 19 40.17	+16 00 47.7	6001	4.3	-0.24	-0.24	
HD43947	Y.Q.Chen+,, 141, 491, 2000	06 19 40.17	+16 00 47.7	5859	4.23	-0.33	-0.33	0.03
HD44007	J.P.Fulbright+,ApJ, 595, 1154, 2003			4975	2.24	-1.7	-1.51	
HD44007	T.V.Mishenina+,AAP, 396, 189, 2002					-1.49	-1.49	
HD44007	D.L.Burris+,ApJ, 544, 302, 2000			4850	2	-1.5	-1.53	
HD44007	T.V.Mishenina+,AAP, 370, 951, 2001			4950	2.25	-1.49	-1.49	
HD44007	M.Takada-Hidai+,ApJ, 573, 614, 2002			4910	2.47	-1.55	-1.48	
HD44007	H.Jonsson+,AAP, 530, A144, 2011			4975	2.24	-1.65	-1.65	
HD44007	J.P.Fulbright+,AJ, 120, 1841, 2000			4850	2	-1.6	-1.69	-0.01
HD44007	I.U.Roederer+,ApJ, 724, 975, 2010						-1.72	
HD44007	J.Simmerer+,ApJ, 617, 1091, 2004			4851	2.75	-1.72	-1.72	
HD45067	T.Mishenina+,MNRAS, 484, 3846, 2019			6058	4	-0.02	-0.02	
HD45067	T.V.Mishenina+,AAP, 552, A128, 2013	06 25 16.50	-00 56 45.0	6058	4	-0.02	-0.02	
HD45088	T.Mishenina+,MNRAS, 484, 3846, 2019			4959	4.3	-0.21	-0.21	
HD45088	T.V.Mishenina+,AAP, 552, A128, 2013	06 26 10.25	+18 45 24.9	4959	4.3	-0.21	-0.21	
HD45088	T.V.Mishenina+,AAP, 547, A106, 2012	06 26 10.25	+18 45 24.9	4959	4.3	-0.21	-0.21	
HD45205	J.P.Fulbright+,AJ, 120, 1841, 2000	06 30 15.67	+60 47 02.8	5825	4	-0.8	-0.87	0.15
HD45205	R.G.Gratton+,AAP, 404, 187, 2003	06 30 15.67	+60 47 02.8	5805	4.07	-0.87	-0.92	0.08
HD45205	B.E.Reddy+,MNRAS, 367, 1329, 2006	06 30 15.67	+60 47 02.8	5655	3.99	-0.87	-0.92	0.22
HD45282	R.G.Gratton+,AAP, 354, 169, 2000	06 26 40.70	+03 25 29.0	5344	2.99	-1.37	-1.4	
HD45282	J.R.Shi+,AAP, 465, 587, 2007	06 26 40.70	+03 25 29.0	5282	3.12	-1.52	-1.51	
HD45282	J.P.Fulbright+,ApJ, 595, 1154, 2003	06 26 40.70	+03 25 29.0	5300	2.96	-1.5	-1.31	
HD45282	Y.Saito+,PASJ, 61, 549, 2009	06 26 40.70	+03 25 29.0	5410	3.21	-1.29	-1.46	
HD45282	T.V.Mishenina+,AAP, 396, 189, 2002	06 26 40.70	+03 25 29.0			-1.31	-1.31	
HD45282	T.V.Mishenina+,AAP, 370, 951, 2001	06 26 40.70	+03 25 29.0	5350	3.4	-1.28	-1.28	
HD45282	I.U.Roederer+,AJ, 147, 136, 2014	06 26 40.70	+03 25 29.0	5230	2.9	-1.73	-1.59	-0.26
HD45282	J.P.Fulbright+,AJ, 120, 1841, 2000	06 26 40.70	+03 25 29.0	5150	3.1	-1.4	-1.48	-0.15
HD45282	A.E.GarciaPerez+,AAP, 451, 621, 2006	06 26 40.70	+03 25 29.0	5352	3.15	-1.53	-1.52	
HD45282	A.E.GarciaPerez+,AAP, 447, 299, 2006	06 26 40.70	+03 25 29.0	5352	3.15	-1.52	-1.52	
HD45415	A.Alves-Brito+,AAP, 513, A35, 2010	06 27 20.45	+02 54 29.8	4775	2.66	-0.04	-0.04	-0.02
HD4614	Y.Takeda+,PASJ, 57, 65, 2005	00 49 06.29	+57 48 54.7	5915	4.46	-0.21	-0.21	
HD4614	T.Mishenina+,MNRAS, 484, 3846, 2019			5965	4.4	-0.24	-0.24	
HD4614	Y.Takeda+,PASJ, 57, 45, 2005	00 49 06.29	+57 48 54.7	5915	4.46	-0.21	-0.23	
HD4614	T.V.Mishenina+,AAP, 552, A128, 2013	00 49 06.29	+57 48 54.7	5965	4.4	-0.24	-0.24	
HD4614	Y.Takeda+,PASJ, 59, 335, 2007	00 49 06.29	+57 48 54.7	5915	4.46	-0.21	-0.21	0.06
HD4628	Y.Takeda+,PASJ, 57, 65, 2005	00 48 22.98	+05 16 50.2	5009	4.62	-0.24	-0.24	
HD4628	T.Mishenina+,MNRAS, 484, 3846, 2019			4905	4.6	-0.36	-0.36	
HD4628	Y.Takeda+,PASJ, 57, 45, 2005	00 48 22.98	+05 16 50.2	5009	4.62	-0.24	0.22	
HD4628	T.V.Mishenina+,AAP, 552, A128, 2013	00 48 22.98	+05 16 50.2	4905	4.6	-0.36	-0.36	
HD4628	Y.Takeda+,PASJ, 59, 335, 2007	00 48 22.98	+05 16 50.2	5009	4.62	-0.24	-0.24	0.06
HD4628	T.V.Mishenina+,AAP, 547, A106, 2012	00 48 22.98	+05 16 50.2	4905	4.6	-0.21	-0.21	
HD46317	Y.Q.Chen+,, 141, 491, 2000	06 36 15.13	+58 06 24.4	6216	4.29	-0.24	-0.24	0
HD46341	J.P.Fulbright+,AJ, 120, 1841, 2000	06 32 37.84	-06 29 18.6	5750	4.1	-0.7	-0.78	0.21
HD46341	R.G.Gratton+,AAP, 404, 187, 2003	06 32 37.84	-06 29 18.6	5831	4.3	-0.6	-0.65	0.02
HD46341	B.E.Reddy+,MNRAS, 367, 1329, 2006	06 32 37.84	-06 29 18.6	5789	4.54	-0.59	-0.64	0.05
HD46341	T.Gehren+,AAP, 451, 1065, 2006	06 32 37.84	-06 29 18.6	5880	4.36	-0.58	-0.57	0.14
HD4635	T.Mishenina+,MNRAS, 484, 3846, 2019			5103	4.4	0.07	0.07	
HD4635	T.V.Mishenina+,AAP, 552, A128, 2013	00 49 46.48	+70 26 58.2	5103	4.4	0.07	0.07	
HD4635	T.V.Mishenina+,AAP, 547, A106, 2012	00 49 46.48	+70 26 58.2	5103	4.4	0.07	0.07	
HD46480	T.V.Mishenina+,AAP, 396, 189, 2002	06 37 41.38	+61 28 52.4			-0.49	-0.49	
HD46480	T.V.Mishenina+,AAP, 370, 951, 2001	06 37 41.38	+61 28 52.4	4800	2.7	-0.49	-0.49	
HD47752	T.Mishenina+,MNRAS, 484, 3846, 2019			4613	4.6	-0.05	-0.05	
HD47752	T.V.Mishenina+,AAP, 552, A128, 2013	06 41 15.71	+23 57 27.8	4613	4.6	-0.05	-0.05	
HD47752	T.V.Mishenina+,AAP, 547, A106, 2012	06 41 15.71	+23 57 27.8	4613	4.6	-0.05	-0.05	
HD4813	Y.Takeda+,PASJ, 57, 65, 2005	00 50 07.59	-10 38 39.6	6271	4.47	-0.05	-0.05	
HD4813	Y.Takeda+,PASJ, 57, 45, 2005	00 50 07.59	-10 38 39.6	6271	4.47	-0.05	-0.04	
HD4813	Y.Takeda+,PASJ, 59, 335, 2007	00 50 07.59	-10 38 39.6	6271	4.47	-0.05	-0.05	0
HD48682	T.Mishenina+,MNRAS, 484, 3846, 2019			5989	4.1	0.05	0.05	
HD48682	T.V.Mishenina+,AAP, 552, A128, 2013	06 46 44.34	+43 34 38.7	5989	4.1	0.05	0.05	
HD48682	T.V.Mishenina+,AAP, 547, A106, 2012	06 46 44.34	+43 34 38.7	5989	4.1	0.05	0.05	
HD4906	J.P.Fulbright+,ApJ, 595, 1154, 2003	00 51 14.05	+18 47 25.2	5225	3.66	-0.8	-0.57	
HD4913	T.V.Mishenina+,AAP, 547, A106, 2012	00 51 21.75	+18 44 21.3	4342	4.4	0.05	0.05	
HD49301	K.Jonsell+,AAP, 440, 321, 2005	06 46 21.24	-30 44 38.9	5832	3.11	-0.82	-0.99	0.3
HD49409	Y.Saito+,PASJ, 61, 549, 2009	06 48 39.38	+07 37 20.4	5675	4.13	-0.52	-0.79	
HD49732	Y.Q.Chen+,, 141, 491, 2000	06 51 50.90	+41 34 34.7	6260	4.15	-0.7	-0.7	0.15
HD49933	M.Takada-Hidai+,ApJ, 573, 614, 2002	06 50 49.80	-00 32 27.0	6590	4.15	-0.45	-0.61	
HD49933	Y.Takeda+,PASJ, 57, 65, 2005	06 50 49.80	-00 32 27.0	6522	4	-0.49	-0.49	
HD49933	Y.Takeda+,PASJ, 57, 45, 2005	06 50 49.80	-00 32 27.0	6522	4	-0.49	0.1	
HD49933	Y.Takeda+,PASJ, 59, 335, 2007	06 50 49.80	-00 32 27.0	6522	4	-0.49	-0.49	0.15
HD5015	Y.Takeda+,PASJ, 57, 65, 2005	00 53 04.20	+61 07 26.3	6148	4.09	0.13	0.13	
HD5015	Y.Takeda+,PASJ, 57, 45, 2005	00 53 04.20	+61 07 26.3	6148	4.09	0.13	0.36	
HD5015	Y.Takeda+,PASJ, 59, 335, 2007	00 53 04.20	+61 07 26.3	6148	4.09	0.13	0.13	-0.01
HD50264	M.Purandardas+,MNRAS, 486, 3266, 2019	06 51 12.49	-29 34 32.35	5900	4.6	-0.14	-0.14	
HD50281	T.Mishenina+,MNRAS, 484, 3846, 2019			4712	3.9	-0.2	-0.2	
HD50281	T.V.Mishenina+,AAP, 552, A128, 2013	06 52 18.05	-05 10 25.4	4712	3.9	-0.2	-0.2	
HD50554	Y.Takeda+,PASJ, 57, 65, 2005	06 54 42.83	+24 14 44.0	5987	4.28	-0.03	-0.03	
HD50554	Y.Takeda+,PASJ, 57, 45, 2005	06 54 42.83	+24 14 44.0	5987	4.28	-0.03	-0.04	
HD50554	Y.Takeda+,PASJ, 59, 335, 2007	06 54 42.83	+24 14 44.0	5987	4.28	-0.03	-0.03	0.03
HD50692	T.Mishenina+,MNRAS, 484, 3846, 2019			5911	4.5	-0.1	-0.1	
HD50692	T.V.Mishenina+,AAP, 552, A128, 2013	06 55 18.67	+25 22 32.5	5911	4.5	-0.1	-0.1	
HD50692	T.V.Mishenina+,AAP, 547, A106, 2012	06 55 18.67	+25 22 32.5	5911	4.5	-0.1	-0.1	
HD50778	A.Alves-Brito+,AAP, 513, A35, 2010	06 54 11.40	-12 02 19.1	4034	1.4	-0.33	-0.33	-0.09
HD5098	D.Yong+,ApJ, 599, 1357, 2003	00 52 40.62	-24 00 21.0	4350	1.8	-0.43	-0.43	
HD51219	B.E.Reddy+,MNRAS, 367, 1329, 2006	06 56 34.18	+01 09 43.5	5513	4.49	-0.05	-0.1	0
HD51419	T.Mishenina+,MNRAS, 484, 3846, 2019			5746	4.1	-0.37	-0.37	
HD51419	T.V.Mishenina+,AAP, 552, A128, 2013	06 58 11.75	+22 28 33.2	5746	4.1	-0.37	-0.37	
HD51530	T.V.Mishenina+,AAP, 396, 189, 2002	06 58 47.40	+26 04 52.0			-0.39	-0.39	
HD51530	T.V.Mishenina+,AAP, 370, 951, 2001	06 58 47.40	+26 04 52.0	6100	3.8	-0.39	-0.39	
HD51754	P.E.Nissen+,AAP, 511, L10, 2010	06 58 38.50	-00 28 50.0	5767	4.29	-0.58	-0.58	0.2
HD51754	J.P.Fulbright+,AJ, 120, 1841, 2000	06 58 38.50	-00 28 50.0	5725	4.3	-0.5	-0.72	0.13
HD51754	R.G.Gratton+,AAP, 404, 187, 2003	06 58 38.50	-00 28 50.0	5807	4.34	-0.56	-0.61	-0.01
HD51754	H.L.Yan+,AAP, 585, 102, 2016	06 58 38.50	-00 28 50.0	5767	4.29	-0.58	-0.58	
HD51754	P. E. Nissen+,AAP, 530, A15, 2011	06 58 38.50	-00 28 50.0	5767	4.29	-0.58	-0.58	
HD51866	T.Mishenina+,MNRAS, 484, 3846, 2019			4934	4.4	0	0	
HD51866	T.V.Mishenina+,AAP, 552, A128, 2013	07 01 38.59	+48 22 43.2	4934	4.4		0	
HD51866	T.V.Mishenina+,AAP, 547, A106, 2012	07 01 38.59	+48 22 43.2	4934	4.4		0	
HD5223	A.Goswami+,MNRAS, 372, 343, 2006	00 54 13.61	+24 04 01.5	4500	1	-2.06		0.44
HD5223	A.Susmitha+,MNRAS, 506, 1962, 2021	00 54 13.61	+24 04 01.52	4335	1.2	-2.1		0.2
HD5223	D.Karinkuzhi+,AAP, 645, 61, 2021	00 54 13.61	+24 04 01.52	4650	1.03	-2	-2	0.36
HD52265	Y.Takeda+,PASJ, 57, 65, 2005	07 00 18.04	-05 22 01.8	6069	4.12	0.19	0.19	
HD52265	Y.Takeda+,PASJ, 57, 45, 2005	07 00 18.04	-05 22 01.8	6069	4.12	0.19	0.21	
HD52265	Y.Takeda+,PASJ, 59, 335, 2007	07 00 18.04	-05 22 01.8	6069	4.12	0.19	0.19	0.1
HD5256	B.E.Reddy+,MNRAS, 367, 1329, 2006	01 05 41.55	+87 19 08.4	5204	3.8	-0.62	-0.67	0.19
HD5268	A.Alves-Brito+,AAP, 513, A35, 2010	00 54 17.59	-08 44 26.4	4873	2.54	-0.5	-0.5	-0.01
HD52711	Y.Takeda+,PASJ, 57, 65, 2005	07 03 30.46	+29 20 13.5	5886	4.3	-0.11	-0.11	
HD52711	Y.Takeda+,PASJ, 57, 45, 2005	07 03 30.46	+29 20 13.5	5886	4.3	-0.11	-0.13	
HD52711	Y.Takeda+,PASJ, 59, 335, 2007	07 03 30.46	+29 20 13.5	5886	4.3	-0.11	-0.11	0.08
HD5294	T.Mishenina+,MNRAS, 484, 3846, 2019			5779	4.1	-0.17	-0.17	
HD5294	T.V.Mishenina+,AAP, 552, A128, 2013	00 54 59.27	+24 06 01.0	5779	4.1	-0.17	-0.17	
HD5351	T.Mishenina+,MNRAS, 484, 3846, 2019			4378	4.6	-0.21	-0.21	
HD5351	T.V.Mishenina+,AAP, 552, A128, 2013	00 57 04.41	+69 02 36.4	4378	4.6	-0.21	-0.21	
HD53545	J.P.Fulbright+,AJ, 120, 1841, 2000	07 04 49.40	-16 17 05.0	6300	4.2	-0.3	-0.38	0.06
HD53545	R.G.Gratton+,AAP, 404, 187, 2003	07 04 49.40	-16 17 05.0	6373	4.23	-0.25	-0.3	-0.04
HD53871	J.P.Fulbright+,AJ, 120, 1841, 2000	07 09 27.00	+52 02 19.0	6250	4.5	-0.3	-0.44	0.15
HD53871	R.G.Gratton+,AAP, 404, 187, 2003	07 09 27.00	+52 02 19.0	6401	4.45	-0.31	-0.36	0.03
HD53927	T.Mishenina+,MNRAS, 484, 3846, 2019			4860	4.64	-0.22	-0.22	
HD53927	T.V.Mishenina+,AAP, 552, A128, 2013	07 08 04.24	+29 50 04.2	4860	4.64	-0.22	-0.22	
HD53927	T.V.Mishenina+,AAP, 547, A106, 2012	07 08 04.24	+29 50 04.2	4860	4.64	-0.22	-0.22	
HD5395	T.V.Mishenina+,AAP, 396, 189, 2002	00 56 39.90	+59 10 51.8			-0.19	-0.19	
HD5395	T.V.Mishenina+,AAP, 370, 951, 2001	00 56 39.90	+59 10 51.8	4800	2.5	-0.19	-0.19	
HD54351	B.E.Reddy+,MNRAS, 367, 1329, 2006	07 09 04.96	+15 25 17.7	5710	4.51	-0.15	-0.2	0.05
HD54371	T.Mishenina+,MNRAS, 484, 3846, 2019			5670	4.2	0.06	0.06	
HD54371	T.V.Mishenina+,AAP, 552, A128, 2013	07 09 35.39	+25 43 43.1	5670	4.2	0.06	0.06	
HD54371	T.V.Mishenina+,AAP, 547, A106, 2012	07 09 35.39	+25 43 43.1	5670	4.2	0.06	0.06	
HD54717	Y.Q.Chen+,, 141, 491, 2000	07 11 19.48	+33 06 42.7	6350	4.26	-0.44	-0.44	-0.02
HD55496	D.Karinkuzhi+,AAP, 645, 61, 2021	07 12 11.38	-22 59 00.60	4642	1.65	-2.1		1.26
HD55496	C.B.Pereira+,MNRAS, 488, 482, 2019			4700	1.9	-1.55	-1.55	0.9
HD55575	Y.Takeda+,PASJ, 57, 65, 2005	07 15 50.10	+47 14 24.0	5849	4.26	-0.33	-0.33	
HD55575	T.Mishenina+,MNRAS, 484, 3846, 2019			5949	4.3	-0.31	-0.31	
HD55575	Y.Takeda+,PASJ, 57, 45, 2005	07 15 50.10	+47 14 24.0	5849	4.26	-0.33	-0.28	
HD55575	T.V.Mishenina+,AAP, 552, A128, 2013	07 15 50.10	+47 14 24.0	5949	4.3	-0.31	-0.31	
HD55575	Y.Q.Chen+,, 141, 491, 2000	07 15 50.10	+47 14 24.0	5802	4.36	-0.36	-0.36	0.07
HD55575	Y.Takeda+,PASJ, 59, 335, 2007	07 15 50.10	+47 14 24.0	5849	4.26	-0.33	-0.33	0.06
HD56451	B.E.Reddy+,MNRAS, 367, 1329, 2006	07 15 55.61	-27 26 54.4	5710	4.16	-0.3	-0.35	0.1
HD56513	T.Gehren+,AAP, 451, 1065, 2006	07 18 28.77	+27 15 11.6	5630	4.53	-0.45	-0.44	0.14
HD5750	Y.Q.Chen+,, 141, 491, 2000	00 59 35.80	+32 29 32.0	6223	4.21	-0.44	-0.44	0.04
HD58551	T.Gehren+,AAP, 451, 1065, 2006	07 26 50.25	+21 32 08.3	6190	4.23	-0.53	-0.52	0.15
HD58551	Y.Q.Chen+,, 141, 491, 2000	07 26 50.25	+21 32 08.3	6149	4.22	-0.54	-0.54	0.1
HD58595	T.Mishenina+,MNRAS, 484, 3846, 2019			5707	4.3	-0.31	-0.31	
HD58595	T.V.Mishenina+,AAP, 552, A128, 2013	07 28 10.59	+40 39 23.7	5707	4.3	-0.31	-0.31	
HD58855	Y.Q.Chen+,, 141, 491, 2000	07 29 55.96	+49 40 20.8	6286	4.31	-0.31	-0.31	0.08
HD5916	T.V.Mishenina+,AAP, 396, 189, 2002	01 01 19.02	+45 27 07.4			-0.51	-0.51	
HD5916	T.V.Mishenina+,AAP, 370, 951, 2001	01 01 19.02	+45 27 07.4	4863	1.7	-0.51	-0.51	
HD59374	K.Jonsell+,AAP, 440, 321, 2005	07 30 29.02	+18 57 40.6	5811	4.36	-0.93	-0.88	0.28
HD59374	J.P.Fulbright+,AJ, 120, 1841, 2000	07 30 29.02	+18 57 40.6	5800	4.4	-0.8	-0.91	0.16
HD59374	R.G.Gratton+,AAP, 404, 187, 2003	07 30 29.02	+18 57 40.6	5896	4.42	-0.84	-0.89	0.04
HD59374	T.Gehren+,AAP, 451, 1065, 2006	07 30 29.02	+18 57 40.6	5840	4.37	-0.83	-0.82	0.12
HD59380	Y.Q.Chen+,, 141, 491, 2000	07 29 25.64	-07 33 04.2	6280	4.27	-0.17	-0.17	
HD59392	P.E.Nissen+,AAP, 511, L10, 2010	07 28 03.22	-38 00 41.3	6012	3.91	-1.6	-1.6	-0.06
HD59392	M.Asplund+,ApJ, 644, 229, 2006	07 28 03.22	-38 00 41.3	5936	3.99	-1.61	-1.61	
HD59392	P. E. Nissen+,AAP, 530, A15, 2011	07 28 03.22	-38 00 41.3	6012	3.91	-1.6	-1.6	
HD59747	T.Mishenina+,MNRAS, 484, 3846, 2019			5126	4.4	-0.04	-0.04	
HD59747	T.V.Mishenina+,AAP, 552, A128, 2013	07 33 00.58	+37 01 47.4	5126	4.4	-0.04	-0.04	
HD59747	T.V.Mishenina+,AAP, 547, A106, 2012	07 33 00.58	+37 01 47.4	5126	4.4	-0.04	-0.04	
HD59984	M.Takada-Hidai+,ApJ, 573, 614, 2002	07 32 05.76	-08 52 52.8	5890	3.92	-0.85	-0.92	
HD59984	Y.Takeda+,PASJ, 57, 65, 2005	07 32 05.76	-08 52 52.8	5987	3.95	-0.65	-0.65	
HD59984	Y.Saito+,PASJ, 61, 549, 2009	07 32 05.76	-08 52 52.8	5890	3.87	-0.87	-0.96	
HD59984	Y.Takeda+,PASJ, 57, 45, 2005	07 32 05.76	-08 52 52.8	5987	3.95	-0.65	-1.16	
HD59984	T.Gehren+,AAP, 451, 1065, 2006	07 32 05.76	-08 52 52.8	5925	3.94	-0.74	-0.73	0.14
HD59984	Y.Takeda+,PASJ, 59, 335, 2007	07 32 05.76	-08 52 52.8	5987	3.95	-0.65	-0.65	0.1
HD59984A	Y.Q.Chen+,, 141, 491, 2000	07 32 05.76	-08 52 52.8	5900	4.18	-0.71	-0.71	-0.04
