# Object	Reference	RA	Decl	Teff	logg	Metallicity	[Fe/H]	[Na/Fe]
SAGA_Sex_000248	G.Battaglia+,MNRAS, 411, 1013, 2011	10 13 31.84	-01 25 34.2				-2.14	
SAGA_Sex_000249	G.Battaglia+,MNRAS, 411, 1013, 2011	10 13 51.12	-01 25 19.8				-2.35	
SAGA_Sex_000253	G.Battaglia+,MNRAS, 411, 1013, 2011	10 12 46.43	-01 24 31.9				-2.03	
SAGA_Sex_000254	G.Battaglia+,MNRAS, 411, 1013, 2011	10 13 17.57	-01 24 22.7				-3	
SAGA_Sex_000256	G.Battaglia+,MNRAS, 411, 1013, 2011	10 12 46.56	-01 23 47.7				-2.19	
SAGA_Sex_000257	G.Battaglia+,MNRAS, 411, 1013, 2011	10 14 40.30	-01 23 43.2				-2.21	
SAGA_Sex_000258	G.Battaglia+,MNRAS, 411, 1013, 2011	10 13 30.05	-01 23 42.5				-2.25	
SAGA_Sex_000259	G.Battaglia+,MNRAS, 411, 1013, 2011	10 11 40.31	-01 23 40.2				-2.86	
SAGA_Sex_000261	G.Battaglia+,MNRAS, 411, 1013, 2011	10 13 22.94	-01 22 27.0				-2.16	
SAGA_Sex_000262	G.Battaglia+,MNRAS, 411, 1013, 2011	10 11 13.14	-01 22 12.5				-2.89	
SAGA_Sex_000263	G.Battaglia+,MNRAS, 411, 1013, 2011	10 12 53.26	-01 21 38.4				-2.65	
SAGA_Sex_000264	G.Battaglia+,MNRAS, 411, 1013, 2011	10 13 59.11	-01 20 50.4				-2.64	
SAGA_Sex_000265	G.Battaglia+,MNRAS, 411, 1013, 2011	10 13 36.01	-01 20 42.6				-2.4	
SAGA_Sex_000266	G.Battaglia+,MNRAS, 411, 1013, 2011	10 13 27.04	-01 19 39.6				-2.15	
SAGA_Sex_000267	G.Battaglia+,MNRAS, 411, 1013, 2011	10 12 54.01	-01 19 34.6				-2.37	
SAGA_Sex_000268	G.Battaglia+,MNRAS, 411, 1013, 2011	10 14 23.99	-01 19 30.1				-2.46	
SAGA_Sex_000269	G.Battaglia+,MNRAS, 411, 1013, 2011	10 10 49.98	-01 19 24.3				-2.52	
SAGA_Sex_000270	G.Battaglia+,MNRAS, 411, 1013, 2011	10 13 58.14	-01 19 19.1				-2.81	
SAGA_Sex_000271	G.Battaglia+,MNRAS, 411, 1013, 2011	10 13 34.52	-01 19 11.3				-2.29	
SAGA_Sex_000272	G.Battaglia+,MNRAS, 411, 1013, 2011	10 12 43.84	-01 18 23.8				-2.2	
SAGA_Sex_000273	G.Battaglia+,MNRAS, 411, 1013, 2011	10 14 58.91	-01 18 17.9				-3.17	
SAGA_Sex_000274	G.Battaglia+,MNRAS, 411, 1013, 2011	10 14 19.32	-01 18 11.1				-3.18	
SAGA_Sex_000276	G.Battaglia+,MNRAS, 411, 1013, 2011	10 13 33.46	-01 17 46.3				-2.84	
SAGA_Sex_000277	G.Battaglia+,MNRAS, 411, 1013, 2011	10 14 33.95	-01 17 18.7				-2.19	
SAGA_Sex_000278	G.Battaglia+,MNRAS, 411, 1013, 2011	10 14 50.01	-01 16 51.3				-2.33	
SAGA_Sex_000279	G.Battaglia+,MNRAS, 411, 1013, 2011	10 15 03.24	-01 16 37.5				-3.16	
SAGA_Sex_000280	G.Battaglia+,MNRAS, 411, 1013, 2011	10 13 15.30	-01 16 25.2				-2.28	
SAGA_Sex_000281	G.Battaglia+,MNRAS, 411, 1013, 2011	10 12 48.54	-01 15 51.0				-2.01	
SAGA_Sex_000283	G.Battaglia+,MNRAS, 411, 1013, 2011	10 12 53.46	-01 15 16.5				-2.86	
SAGA_Sex_000286	G.Battaglia+,MNRAS, 411, 1013, 2011	10 14 28.02	-01 14 35.8				-2.87	
SAGA_Sex_000287	G.Battaglia+,MNRAS, 411, 1013, 2011	10 14 04.28	-01 13 22.4				-2.28	
SAGA_Sex_000288	G.Battaglia+,MNRAS, 411, 1013, 2011	10 13 34.20	-01 11 50.0				-2.6	
SAGA_Sex_000289	G.Battaglia+,MNRAS, 411, 1013, 2011	10 10 42.22	-01 11 06.1				-2.82	
SAGA_Sex_000291	G.Battaglia+,MNRAS, 411, 1013, 2011	10 14 00.36	-01 10 25.3				-2.25	
SAGA_Sex_000292	G.Battaglia+,MNRAS, 411, 1013, 2011	10 16 33.03	-01 10 21.0				-2.46	
SAGA_Sex_000293	G.Battaglia+,MNRAS, 411, 1013, 2011	10 14 50.53	-01 09 49.7				-2.01	
SAGA_Sex_000294	G.Battaglia+,MNRAS, 411, 1013, 2011	10 11 00.09	-01 07 22.0				-2.68	
SAGA_Sex_000295	G.Battaglia+,MNRAS, 411, 1013, 2011	10 10 59.80	-01 04 04.4				-2.99	
SAGA_Sex_000297	G.Battaglia+,MNRAS, 411, 1013, 2011	10 14 59.22	-01 01 02.6				-2.49	
SAGA_Sex_000298	G.Battaglia+,MNRAS, 411, 1013, 2011	10 13 45.36	-00 37 35.6				-2.56	
SAGA_Sex_000299	G.Battaglia+,MNRAS, 411, 1013, 2011	10 18 28.55	-00 32 51.9				-2.36	
SAGA_Sex_000300	G.Battaglia+,MNRAS, 411, 1013, 2011	10 18 49.24	-00 28 57.4				-2.75	
SAGA_Sex_000301	G.Battaglia+,MNRAS, 411, 1013, 2011	10 13 51.31	-00 26 23.8				-3.23	
SAGA_TriII_000005	K.Venn+,MNRAS, 466, 3741, 2017	02 13 21.54	+36 09 57.4	5050	2.6	-2.5	-2.5	<0
SAGA_TriII_000005	A.P.Ji+,ApJ, 870, 83, 2019	02 13 21.5	+36 09 57.6	5150	2.7	-1.96	-2.01	<1.04
SAGA_TriII_000005	E.N.Kirby+,ApJ, 838, 83, 2017	02 13 21.54	+36 09 57.4	5282	2.74	-1.91		
SAGA_TriII_000005	N.F.Martin+,ApJ, 818, 40, 2016	02 13 21.54	+36 09 57.40				-2.6	
SAGA_TriII_000006	E.N.Kirby+,ApJ, 838, 83, 2017	02 13 15.96	+36 10 15.8	5635	3.41	-2.86	-2.86	
SAGA_TriII_000006	N.F.Martin+,ApJ, 818, 40, 2016	02 13 15.96	+36 10 15.89				-3	
SAGA_TriII_000008	K.Venn+,MNRAS, 466, 3741, 2017	02 13 16.55	+36 10 45.8	4800	1.8	-2.87	-2.87	-1.1
SAGA_TriII_000008	A.P.Ji+,ApJ, 870, 83, 2019	02 13 16.5	+36 10 45.9	4720	1.35	-2.95	-2.95	-0.79
SAGA_TriII_000008	E.N.Kirby+,ApJ, 838, 83, 2017	02 13 16.55	+36 10 45.8	4816	1.64	-2.92	-2.92	-0.76
SAGA_TriII_000008	N.F.Martin+,ApJ, 818, 40, 2016	02 13 16.55	+36 10 45.80				-2.6	
SAGA_TriII_000009	E.N.Kirby+,ApJ, 838, 83, 2017	02 13 19.32	+36 11 33.3	5434	3.33	-2.53	-2.53	
SAGA_TriII_000009	N.F.Martin+,ApJ, 818, 40, 2016	02 13 19.32	+36 11 33.40				-2.3	
SAGA_TriII_000014	E.N.Kirby+,ApJ, 838, 83, 2017	02 13 14.24	+36 09 51.1	5466	3.17	-2.44	-2.44	
SAGA_TucIII_000001	T.T.Hansen+,ApJ, 838, 44, 2017	23 55 32.80	-59 31 12.00	4720	1.33	-2.25	-2.25	0.19
SAGA_TucII_000001	A.Chiti+,ApJ, 857, 74, 2018	22 51 50.28	-58 37 40.2	4693	1.25	-2.92	-2.92	0.57
SAGA_TucII_000001	A.P.Ji+,ApJ, 832, L3, 2016	22 51 50.28	-58 37 40.2	4675	1	-3	-3	0.63
SAGA_TucII_000002	A.Chiti+,ApJ, 857, 74, 2018	22 50 51.63	-58 34 32.5	4819	1.7	-3.23	-3.23	0.23
SAGA_TucII_000002	A.P.Ji+,ApJ, 832, L3, 2016	22 50 51.63	-58 34 32.5	4900	1.96	-3.25	-3.25	0.16
SAGA_TucII_000003	A.Chiti+,ApJ, 857, 74, 2018	22 51 08.32	-58 33 08.1	4828	1.4	-2.41	-2.41	-0.13
SAGA_TucII_000003	A.P.Ji+,ApJ, 832, L3, 2016	22 51 08.32	-58 33 08.1	4855	1.45	-2.59	-2.59	-0.28
SAGA_TucII_000004	A.Chiti+,ApJ, 857, 74, 2018	22 51 43.06	-58 32 33.7	5017	1.5	-2.93	-2.93	0.15
SAGA_TucII_000004	A.P.Ji+,ApJ, 832, L3, 2016	22 51 43.06	-58 32 33.7	4945	1.9	-3.18	-3.18	0.15
SAGA_TucII_000005	A.Chiti+,ApJ, 857, 74, 2018	22 54 36.67	-58 36 57.9	4900	1.65	-3.34	-3.34	0.62
SAGA_TucII_000006	A.Chiti+,ApJ, 857, 74, 2018	22 50 41.07	-58 31 08.3	4954	1.9	-2.69	-2.69	-0.65
SAGA_TucII_000007	A.Chiti+,ApJ, 857, 74, 2018	22 50 08.87	-58 29 59.1	4882	1.6	-3.08	-3.08	0.09
SAGA_UMaII_000006	L.C.Vargas+,ApJ, 767, 134, 2013	08 52 12.28	+63 05 35.5				-2.41	
SAGA_UMaII_000006	N.F.Martin+,MNRAS, 380, 281, 2007	08 52 12.28	+63 05 35.2			-1.8		
SAGA_UMaII_000012	A.Frebel+,ApJ, 708, 560, 2010	08 52 33.50	+63 05 01.33	4600	0.6	3.23	-3.28	-0.03
SAGA_UMaII_000012	L.C.Vargas+,ApJ, 767, 134, 2013	08 52 33.50	+63 05 01.3				-2.9	
SAGA_UMaII_000013	A.Frebel+,ApJ, 708, 560, 2010	08 52 59.07	+63 05 54.81	4550	1	2.34	-2.39	-0.17
SAGA_UMaII_000013	L.C.Vargas+,ApJ, 767, 134, 2013	08 52 59.03	+63 05 54.8				-2.39	
SAGA_UMaII_000014	A.Frebel+,ApJ, 708, 560, 2010	08 49 53.46	+63 08 21.94	4850	1.4	3.1	-3.15	-0.03
SAGA_UMaII_000014	L.C.Vargas+,ApJ, 767, 134, 2013	08 49 53.46	+63 08 21.9				-3.04	
SAGA_UMaII_000017	L.C.Vargas+,ApJ, 767, 134, 2013	08 49 52.29	+63 16 51.6				-2.66	
SAGA_UMa_000001	N.F.Martin+,MNRAS, 380, 281, 2007	10 34 48.11	+51 50 50.9			-2	-2	
SAGA_UMa_000002	N.F.Martin+,MNRAS, 380, 281, 2007	10 35 11.49	+51 51 33.1			-2.3	-2.3	
SAGA_UMa_000004	L.C.Vargas+,ApJ, 767, 134, 2013	10 35 36.68	+51 53 18.7				-2.57	
SAGA_UMa_000004	N.F.Martin+,MNRAS, 380, 281, 2007	10 35 36.70	+51 53 18.4			-2	-2	
SAGA_UMa_000011	N.F.Martin+,MNRAS, 380, 281, 2007	10 35 42.86	+51 56 17.7			-2	-2	
SAGA_UMa_000012	L.C.Vargas+,ApJ, 767, 134, 2013	10 35 03.53	+51 56 20.3				-2.57	
SAGA_UMa_000012	N.F.Martin+,MNRAS, 380, 281, 2007	10 35 03.55	+51 56 20.1			-2.2	-2.2	
SAGA_UMa_000014	L.C.Vargas+,ApJ, 767, 134, 2013	10 34 31.13	+51 57 01.3				-2.73	
SAGA_UMa_000014	N.F.Martin+,MNRAS, 380, 281, 2007	10 34 31.15	+51 57 01.1			-2.5	-2.5	
SAGA_UMa_000015	L.C.Vargas+,ApJ, 767, 134, 2013	10 35 28.86	+51 57 01.7				-2.58	
SAGA_UMa_000015	N.F.Martin+,MNRAS, 380, 281, 2007	10 35 28.87	+51 57 01.5			-2.4	-2.4	
SAGA_UMa_000017	N.F.Martin+,MNRAS, 380, 281, 2007	10 34 17.26	+51 57 33.6			-2.4	-2.4	
SAGA_UMa_000020	L.C.Vargas+,ApJ, 767, 134, 2013	10 34 41.28	+51 55 12.4				-2.2	
SAGA_UMa_000022	L.C.Vargas+,ApJ, 767, 134, 2013	10 34 42.30	+51 57 59.6				-2.56	
SAGA_UMa_000023	L.C.Vargas+,ApJ, 767, 134, 2013	10 34 51.82	+51 58 25.9				-2.75	
SAGA_UMi_000002	E.N.Kirby+,ApJ, 801, 125, 2015	15 08 34.48	+67 10 34.3	4235	0.74	-2.2	-2.2	
SAGA_UMi_000002	M.D.Shetrone+,ApJ, 548, 592, 2001	15 08 34.41	+67 10 34.1	4325	0.3	-1.91		<-0.15
SAGA_UMi_000002	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 34.48	+67 10 34.3	4241	0.74	-2.18	-2.01	
SAGA_UMi_000002	G.E.Duggan+,ApJ, 869, 50, 2018	15 08 34.477	+67 10 34.27	4238	0.74	-2.21	-2.19	
SAGA_UMi_000003	E.N.Kirby+,ApJ, 801, 125, 2015	15 10 10.20	+67 10 37.6	4559	1.32	-2.74	-2.74	
SAGA_UMi_000003	M.D.Shetrone+,ApJ, 548, 592, 2001	15 10 10.14	+67 10 37.7	4625	1.3	-2.18	-2.18	<0.39
SAGA_UMi_000003	E.N.Kirby+,ApJS, 191, 352, 2010	15 10 10.20	+67 10 37.6	4548	1.32	-2.49	-2.32	
SAGA_UMi_000003	G.E.Duggan+,ApJ, 869, 50, 2018	15 10 10.20	+67 10 37.64	4386	1.32	-2.74	-2.72	
SAGA_UMi_000004	E.N.Kirby+,ApJ, 801, 125, 2015	15 10 09.07	+67 12 52.1	4167	0.65	-2.1	-2.1	
SAGA_UMi_000004	M.D.Shetrone+,ApJ, 548, 592, 2001	15 10 09.04	+67 12 52.3	4300	0.4	-2.01	-2.01	-0.28
SAGA_UMi_000004	E.N.Kirby+,ApJS, 191, 352, 2010	15 10 09.07	+67 12 52.1	4139	0.65	-2.12		
SAGA_UMi_000004	G.E.Duggan+,ApJ, 869, 50, 2018	15 10 09.07	+67 12 52.14	4303	0.65	-1.7		
SAGA_UMi_000005	E.N.Kirby+,ApJ, 801, 125, 2015	15 08 55.47	+67 15 16.0					
SAGA_UMi_000005	M.D.Shetrone+,ApJ, 548, 592, 2001	15 08 55.48	+67 15 16.3	4325	0.1	-2.17	-2.17	<0.29
SAGA_UMi_000005	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 55.47	+67 15 16.0	4207	0.86	-2.51	-2.34	
SAGA_UMi_000005	G.E.Duggan+,ApJ, 869, 50, 2018	15 08 55.468	+67 15 15.94	4362	0.86	-1.68		
SAGA_UMi_000007	K.Sadakane+,PASJ, 56, 1041, 2004	15 09 29.44	+67 09 29.0	4300	0.3	-2.66	-2.65	-0.16
SAGA_UMi_000008	J.G.Cohen+,ApJ, 719, 931, 2010	15 11 01.48	+66 52 54.5	4400	0.6		-2.47	-0.16
SAGA_UMi_000011	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 06.78	+67 03 10.6	4566	1.41	-2.34	-2.17	
SAGA_UMi_000014	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 20.49	+67 04 05.5	4985	2.53	-3.43	-3.26	
SAGA_UMi_000015	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 51.01	+67 04 25.8	4847	2.27	-2.84	-2.67	
SAGA_UMi_000017	E.N.Kirby+,ApJ, 801, 125, 2015	15 08 08.29	+67 04 41.0	4803	2.06	-2.02	-2.02	
SAGA_UMi_000017	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 08.29	+67 04 41.0	4803	2.06	-2.02		
SAGA_UMi_000018	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 35.54	+67 04 50.1	5129	2.81	-2.29	-2.12	
SAGA_UMi_000019	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 02.90	+67 05 01.6	4756	2.02	-2.38	-2.21	
SAGA_UMi_000020	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 24.60	+67 05 14.1	5045	3.03	-2.17	-2	
SAGA_UMi_000022	E.N.Kirby+,ApJ, 801, 125, 2015	15 08 24.43	+67 05 44.3	4590	1.47	-2.53	-2.53	
SAGA_UMi_000022	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 24.43	+67 05 44.3	4582	1.47	-2.54	-2.37	
SAGA_UMi_000022	G.E.Duggan+,ApJ, 869, 50, 2018	15 08 24.435	+67 05 44.28	4591	1.47	-2.54	-2.52	
SAGA_UMi_000024	E.N.Kirby+,ApJ, 801, 125, 2015	15 08 28.72	+67 06 17.6	4780	1.94	-2.23	-2.23	
SAGA_UMi_000024	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 28.72	+67 06 17.6	4788	1.94	-2.22	-2.05	
SAGA_UMi_000024	G.E.Duggan+,ApJ, 869, 50, 2018	15 08 28.723	+67 06 17.58	4780	1.94	-2.24	-2.22	
SAGA_UMi_000025	J.G.Cohen+,ApJ, 719, 931, 2010	15 13 30.30	+67 06 37.3	4400	0.75	-2.43	-2.48	-0.03
SAGA_UMi_000026	E.N.Kirby+,ApJ, 801, 125, 2015	15 08 18.41	+67 06 41.0	4948	2.63	-2.12	-2.12	
SAGA_UMi_000026	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 18.41	+67 06 41.0	4949	2.63	-2.1		
SAGA_UMi_000028	E.N.Kirby+,ApJ, 801, 125, 2015	15 08 08.20	+67 06 43.8	4899	2.49	-2.3	-2.3	
SAGA_UMi_000028	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 08.20	+67 06 43.8	4902	2.49	-2.29	-2.12	
SAGA_UMi_000029	E.N.Kirby+,ApJ, 801, 125, 2015	15 08 19.20	+67 06 51.9	4640	1.42	-2.49	-2.49	
SAGA_UMi_000029	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 19.20	+67 06 51.9	4638	1.42	-2.49	-2.32	
SAGA_UMi_000029	G.E.Duggan+,ApJ, 869, 50, 2018	15 08 19.197	+67 06 51.94	4644	1.42	-2.49	-2.47	
SAGA_UMi_000031	E.N.Kirby+,ApJ, 801, 125, 2015	15 08 21.04	+67 07 50.4	4558	1.49	-2.1	-2.1	
SAGA_UMi_000031	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 21.04	+67 07 50.4	4558	1.49	-2.11		
SAGA_UMi_000032	E.N.Kirby+,ApJ, 801, 125, 2015	15 08 17.26	+67 08 21.6	4827	1.82	-2.14	-2.14	
SAGA_UMi_000032	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 17.26	+67 08 21.6	4837	1.82	-2.13		
SAGA_UMi_000032	G.E.Duggan+,ApJ, 869, 50, 2018	15 08 17.257	+67 08 21.61	4830	1.82	-2.15	-2.13	
SAGA_UMi_000034	J.G.Cohen+,ApJ, 719, 931, 2010	15 10 11.68	+67 08 28.8	4530	1	-3.08	-3.13	-0.1
SAGA_UMi_000037	E.N.Kirby+,ApJ, 801, 125, 2015	15 08 09.06	+67 09 21.6	4526	1.33	-2.07	-2.07	
SAGA_UMi_000037	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 09.06	+67 09 21.6	4538	1.33	-2.13		
SAGA_UMi_000037	G.E.Duggan+,ApJ, 869, 50, 2018	15 08 09.058	+67 09 21.56	4515	1.33	-2.03	-2.01	
SAGA_UMi_000038	E.N.Kirby+,AJ, 144, 168, 2012	15 09 58	+67 09 28	4799	1.66	-3.15	-3.14	-0.15
SAGA_UMi_000038	E.N.Kirby+,ApJS, 191, 352, 2010	15 09 57.55	+67 09 27.7	4824	1.66	-3.62	-3.45	
SAGA_UMi_000039	E.N.Kirby+,ApJS, 191, 352, 2010	15 09 49.91	+67 09 40.9	4934	2.58	-2.78	-2.61	
SAGA_UMi_000040	E.N.Kirby+,ApJ, 801, 125, 2015	15 08 26.21	+67 09 54.3	4948	2.54	-2.3	-2.3	
SAGA_UMi_000040	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 26.21	+67 09 54.3	4946	2.54	-2.28	-2.11	
SAGA_UMi_000042	E.N.Kirby+,ApJ, 801, 125, 2015	15 08 28.13	+67 10 18.9	4670	1.78	-2.33	-2.33	
SAGA_UMi_000042	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 28.13	+67 10 18.9	4662	1.78	-2.33	-2.16	
SAGA_UMi_000042	G.E.Duggan+,ApJ, 869, 50, 2018	15 08 28.132	+67 10 18.93	4672	1.78	-2.34	-2.32	
SAGA_UMi_000044	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 49.60	+67 10 34.8	4929	2.89	-2.18	-2.01	
SAGA_UMi_000049	E.N.Kirby+,ApJ, 801, 125, 2015	15 08 14.44	+67 11 11.3	5021	2.94	-2.01	-2.01	
SAGA_UMi_000049	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 14.44	+67 11 11.3	5020	2.94	-2		
SAGA_UMi_000050	E.N.Kirby+,ApJ, 801, 125, 2015	15 07 50.88	+67 11 12.9	4495	1.3	-2.43	-2.43	
SAGA_UMi_000050	E.N.Kirby+,ApJS, 191, 352, 2010	15 07 50.88	+67 11 12.9	4492	1.3	-2.43	-2.26	
SAGA_UMi_000050	G.E.Duggan+,ApJ, 869, 50, 2018	15 07 50.876	+67 11 12.95	4494	1.3	-2.45	-2.43	
SAGA_UMi_000052	E.N.Kirby+,ApJS, 191, 352, 2010	15 09 14.07	+67 11 18.3	4797	1.96	-2.33	-2.16	
SAGA_UMi_000053	E.N.Kirby+,ApJ, 801, 125, 2015	15 07 55.52	+67 11 30.2	4772	2.33	-2.78	-2.78	
SAGA_UMi_000053	E.N.Kirby+,ApJS, 191, 352, 2010	15 07 55.52	+67 11 30.2	4771	2.33	-2.9	-2.73	
SAGA_UMi_000055	E.N.Kirby+,ApJ, 801, 125, 2015	15 10 01.56	+67 11 38.8	4778	2	-2.18	-2.18	
SAGA_UMi_000055	E.N.Kirby+,ApJS, 191, 352, 2010	15 10 01.56	+67 11 38.8	4779	2	-2.17	-2	
SAGA_UMi_000056	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 36.79	+67 11 41.1	4912	2.61	-2.78	-2.61	
SAGA_UMi_000057	E.N.Kirby+,ApJ, 801, 125, 2015	15 07 59.77	+67 11 41.4	4826	1.96	-2.36	-2.36	
SAGA_UMi_000057	E.N.Kirby+,ApJS, 191, 352, 2010	15 07 59.77	+67 11 41.4	4826	1.96	-2.36	-2.19	
SAGA_UMi_000058	E.N.Kirby+,ApJS, 191, 352, 2010	15 10 04.07	+67 11 45.6	5007	2.54	-2.46	-2.29	
SAGA_UMi_000059	E.N.Kirby+,ApJ, 801, 125, 2015	15 08 15.52	+67 11 51.5	4613	1.39	-2.49	-2.49	
SAGA_UMi_000059	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 15.52	+67 11 51.5	4621	1.39	-2.49	-2.32	
SAGA_UMi_000059	G.E.Duggan+,ApJ, 869, 50, 2018	15 08 15.519	+67 11 51.53	4610	1.39	-2.5	-2.48	
SAGA_UMi_000060	E.N.Kirby+,ApJS, 191, 352, 2010	15 09 21.71	+67 11 51.7	4931	2.35	-2.51	-2.34	
SAGA_UMi_000061	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 02.27	+67 11 59.5	5040	2.67	-3.08	-2.91	
SAGA_UMi_000062	E.N.Kirby+,ApJS, 191, 352, 2010	15 10 03.20	+67 12 05.2	4970	2.26	-2.53	-2.36	
SAGA_UMi_000063	E.N.Kirby+,ApJ, 801, 125, 2015	15 09 10.10	+67 12 05.6	4783	2.25	-2.15	-2.15	
SAGA_UMi_000063	E.N.Kirby+,ApJS, 191, 352, 2010	15 09 10.10	+67 12 05.6	4789	2.25	-2.14		
SAGA_UMi_000064	E.N.Kirby+,ApJS, 191, 352, 2010	15 10 01.72	+67 12 09.1	4845	2.06	-2.31	-2.14	
SAGA_UMi_000065	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 44.27	+67 12 16.6	5025	2.99	-2.65	-2.48	
SAGA_UMi_000067	E.N.Kirby+,ApJS, 191, 352, 2010	15 09 54.16	+67 12 17.2	4846	2.09	-2.86	-2.69	
SAGA_UMi_000068	E.N.Kirby+,ApJ, 801, 125, 2015	15 09 39.76	+67 12 24.8	4894	2.16	-2.18	-2.18	
SAGA_UMi_000068	E.N.Kirby+,ApJS, 191, 352, 2010	15 09 39.76	+67 12 24.8	4903	2.16	-2.26	-2.09	
SAGA_UMi_000070	E.N.Kirby+,ApJ, 801, 125, 2015	15 08 38.40	+67 12 30.8	4794	2.04	-2.27	-2.27	
SAGA_UMi_000070	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 38.40	+67 12 30.8	4799	2.04	-2.26	-2.09	
SAGA_UMi_000073	E.N.Kirby+,ApJ, 801, 125, 2015	15 08 36.99	+67 12 40.1	4623	1.64	-2.16	-2.16	
SAGA_UMi_000073	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 36.99	+67 12 40.1	4625	1.64	-2.17	-2	
SAGA_UMi_000074	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 49.34	+67 12 42.5	4940	2.74	-2.81	-2.64	
SAGA_UMi_000075	E.N.Kirby+,ApJ, 801, 125, 2015	15 08 56.03	+67 12 46.4	4700	1.61	-2.52	-2.52	
SAGA_UMi_000075	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 56.03	+67 12 46.4	4699	1.61	-2.52	-2.35	
SAGA_UMi_000076	E.N.Kirby+,ApJ, 801, 125, 2015	15 08 52.21	+67 12 46.6	4319	0.89	-2.24	-2.24	
SAGA_UMi_000076	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 52.21	+67 12 46.6	4312	0.89	-2.25	-2.08	
SAGA_UMi_000076	G.E.Duggan+,ApJ, 869, 50, 2018	15 08 52.206	+67 12 46.63	4316	0.89	-2.23	-2.21	
SAGA_UMi_000077	E.N.Kirby+,ApJ, 801, 125, 2015	15 09 29.73	+67 12 58.4	4623	1.34	-2.05	-2.05	
SAGA_UMi_000077	E.N.Kirby+,ApJS, 191, 352, 2010	15 09 29.73	+67 12 58.4	4641	1.34	-2.03		
SAGA_UMi_000077	G.E.Duggan+,ApJ, 869, 50, 2018	15 09 29.728	+67 12 58.35	4625	1.34	-2.02	-2	
SAGA_UMi_000078	E.N.Kirby+,ApJS, 191, 352, 2010	15 07 48.52	+67 13 04.2	4543	1.49	-2.27	-2.1	
SAGA_UMi_000083	E.N.Kirby+,ApJS, 191, 352, 2010	15 09 26.13	+67 13 19.0	4951	2.46	-2.35	-2.18	
SAGA_UMi_000087	E.N.Kirby+,ApJS, 191, 352, 2010	15 09 12.26	+67 13 27.6	4812	1.99	-2.92	-2.75	
SAGA_UMi_000088	E.N.Kirby+,ApJS, 191, 352, 2010	15 09 10.85	+67 13 33.1	5110	2.72	-2.17	-2	
SAGA_UMi_000089	E.N.Kirby+,ApJS, 191, 352, 2010	15 09 00.22	+67 13 39.2	4990	2.1	-2.21	-2.04	
SAGA_UMi_000090	E.N.Kirby+,ApJ, 801, 125, 2015	15 10 16.96	+67 13 42.5	4728	1.91	-2.5	-2.5	
SAGA_UMi_000090	E.N.Kirby+,ApJS, 191, 352, 2010	15 10 16.96	+67 13 42.5	4724	1.91	-2.5	-2.33	
SAGA_UMi_000094	E.N.Kirby+,ApJS, 191, 352, 2010	15 09 07.99	+67 13 53.7	4725	1.81	-2.34	-2.17	
SAGA_UMi_000100	E.N.Kirby+,ApJ, 801, 125, 2015	15 10 05.66	+67 14 11.4	5052	2.71	-2.07	-2.07	
SAGA_UMi_000100	E.N.Kirby+,ApJS, 191, 352, 2010	15 10 05.66	+67 14 11.4	5047	2.71	-2.07		
SAGA_UMi_000101	E.N.Kirby+,ApJS, 191, 352, 2010	15 08 03.69	+67 14 16.5	5063	2.87	-2.55	-2.38	
SAGA_UMi_000102	E.N.Kirby+,ApJS, 191, 352, 2010	15 09 19.84	+67 14 18.8	4853	2.41	-2.23	-2.06	
SAGA_UMi_000104	E.N.Kirby+,ApJS, 191, 352, 2010	15 09 04.75	+67 14 37.7	5088	2.58	-2.26	-2.09	
SAGA_UMi_000105	E.N.Kirby+,ApJS, 191, 352, 2010	15 07 48.02	+67 14 47.9	4834	2.12	-2.31	-2.14	
